bank_txn_id,amount,currency,type,transaction_date,description,reference
BNK_94D02329,923675,INR,CREDIT,2026-07-10T06:11:18Z,SETTLEMENT SET_E64537C1,SET_E64537C1
BNK_C36BC847,1574055,INR,CREDIT,2026-08-06T09:17:48Z,SETTLEMENT SET_335644D5,SET_335644D5
BNK_85CD7824,729714,INR,CREDIT,2026-07-22T01:16:02Z,SETTLEMENT SET_F2473926,SET_F2473926
BNK_E17B7540,1535780,INR,CREDIT,2026-07-10T21:25:18Z,SETTLEMENT SET_A86286D6,SET_A86286D6
BNK_690E75C0,1270785,INR,CREDIT,2026-08-19T00:30:01Z,SETTLEMENT SET_9C6F9074,SET_9C6F9074
BNK_7FE182D6,348087,INR,CREDIT,2026-08-24T23:32:29Z,SETTLEMENT SET_3A8CA5FB,SET_3A8CA5FB
BNK_C88C2D04,1766306,INR,CREDIT,2026-08-19T20:15:27Z,SETTLEMENT SET_C422EC0F,SET_C422EC0F
BNK_2FAB39A7,1081852,INR,CREDIT,2026-09-02T17:38:30Z,SETTLEMENT SET_8BC28D76,SET_8BC28D76
BNK_81533223,1690637,INR,CREDIT,2026-07-05T06:09:06Z,SETTLEMENT SET_8B3D604D,SET_8B3D604D
BNK_A1C98197,987531,INR,CREDIT,2026-08-05T18:14:37Z,SETTLEMENT SET_CD3E9EDD,SET_CD3E9EDD
BNK_FD2800D1,49699,INR,CREDIT,2026-07-06T17:59:17Z,SETTLEMENT SET_A4807E0B,SET_A4807E0B
BNK_DBA047A0,777605,INR,CREDIT,2026-07-31T23:44:33Z,SETTLEMENT SET_BD292D00,SET_BD292D00
BNK_F028FCDB,1842272,INR,CREDIT,2026-07-07T14:36:41Z,SETTLEMENT SET_87A24828,SET_87A24828
BNK_3F9F61E9,430007,INR,CREDIT,2026-09-02T14:18:28Z,SETTLEMENT SET_E6F00278,SET_E6F00278
BNK_9FB5C16D,1438238,INR,CREDIT,2026-08-12T16:55:35Z,SETTLEMENT SET_F5E7D4F3,SET_F5E7D4F3
BNK_5C236363,1134577,INR,CREDIT,2026-07-30T03:10:44Z,SETTLEMENT SET_C5A000DB,SET_C5A000DB
BNK_D8F24AB1,1219719,INR,CREDIT,2026-08-01T23:57:31Z,SETTLEMENT SET_692BFCE4,SET_692BFCE4
BNK_6DB2D2F7,1483983,INR,CREDIT,2026-08-08T10:48:10Z,SETTLEMENT SET_B706A7DB,SET_B706A7DB
BNK_2E9464F2,-21450,INR,CREDIT,2026-08-24T04:59:42Z,SETTLEMENT SET_7F9EA11C,SET_7F9EA11C
BNK_B2ABB9C4,161790,INR,CREDIT,2026-07-30T14:35:17Z,SETTLEMENT SET_C30BE83B,SET_C30BE83B
BNK_A3ADFB67,869387,INR,CREDIT,2026-07-26T22:28:56Z,SETTLEMENT SET_ED991C86,SET_ED991C86
BNK_FEE7E874,182490,INR,CREDIT,2026-09-02T14:22:55Z,SETTLEMENT SET_4303AA9C,SET_4303AA9C
BNK_A354678E,14646000,INR,CREDIT,2026-07-14T09:42:50Z,SETTLEMENT SET_41FC2131,SET_41FC2131
BNK_1B06D834,135346,INR,CREDIT,2026-08-23T07:38:06Z,SETTLEMENT SET_47DF0DD3,SET_47DF0DD3
BNK_1F5C3F29,1077556,INR,CREDIT,2026-08-01T18:41:56Z,SETTLEMENT SET_69C45B48,SET_69C45B48
BNK_384BB638,323970,INR,CREDIT,2026-08-13T02:21:04Z,SETTLEMENT SET_9BCB258C,SET_9BCB258C
BNK_BCFE7C3A,1455911,INR,CREDIT,2026-07-03T05:58:00Z,SETTLEMENT SET_55E4D1C0,SET_55E4D1C0
BNK_08061515,780461,INR,CREDIT,2026-07-23T03:20:30Z,SETTLEMENT SET_A5CEC7BC,SET_A5CEC7BC
BNK_2D28B14B,268999,INR,CREDIT,2026-08-22T20:14:21Z,SETTLEMENT SET_CF6C9F1E,SET_CF6C9F1E
BNK_D1178A8B,1162991,INR,CREDIT,2026-08-16T10:20:38Z,SETTLEMENT SET_DF44EB28,SET_DF44EB28
BNK_CB5E7FD7,1246375,INR,CREDIT,2026-07-07T21:53:18Z,SETTLEMENT SET_65BAE984,SET_65BAE984
BNK_BE9A98FE,1265122,INR,CREDIT,2026-08-22T15:52:17Z,SETTLEMENT SET_B1E7F961,SET_B1E7F961
BNK_9833859E,1776853,INR,CREDIT,2026-08-28T21:49:52Z,SETTLEMENT SET_B5FF09BE,SET_B5FF09BE
BNK_78A78B01,247323,INR,CREDIT,2026-07-12T22:31:38Z,SETTLEMENT SET_DFB1FF33,SET_DFB1FF33
BNK_16BD1435,56632,INR,CREDIT,2026-07-18T14:47:03Z,SETTLEMENT SET_2562A8B4,SET_2562A8B4
BNK_C2D22284,1020534,INR,CREDIT,2026-07-24T20:07:14Z,SETTLEMENT SET_052A9420,SET_052A9420
BNK_3B3BE3EA,1285233,INR,CREDIT,2026-08-01T03:05:39Z,SETTLEMENT SET_5DA5794C,SET_5DA5794C
BNK_6D015E04,1118810,INR,CREDIT,2026-07-08T07:05:24Z,SETTLEMENT SET_13C60914,SET_13C60914
BNK_359F76B7,312058,INR,CREDIT,2026-07-19T05:48:15Z,SETTLEMENT SET_F699C9A7,SET_F699C9A7
BNK_974FD38A,361080,INR,CREDIT,2026-07-23T15:00:31Z,SETTLEMENT SET_5FD439BC,SET_5FD439BC
BNK_B9BA7E98,1598270,INR,CREDIT,2026-08-02T09:52:09Z,SETTLEMENT SET_BEE9829A,SET_BEE9829A
BNK_2E54E026,229452,INR,CREDIT,2026-07-12T15:44:22Z,SETTLEMENT SET_9FF655D6,SET_9FF655D6
BNK_4993E495,255208,INR,CREDIT,2026-08-30T03:00:27Z,SETTLEMENT SET_0A77F5E2,SET_0A77F5E2
BNK_8EA4A4F3,219788,INR,CREDIT,2026-07-07T15:14:45Z,SETTLEMENT SET_F5173650,SET_F5173650
BNK_70AEF759,18650,INR,CREDIT,2026-09-01T17:17:20Z,SETTLEMENT SET_F63F40B5,SET_F63F40B5
BNK_C64E6F02,1566244,INR,CREDIT,2026-07-06T09:58:00Z,SETTLEMENT SET_74526BC8,SET_74526BC8
BNK_E7B2AA72,463299,INR,CREDIT,2026-07-11T03:16:24Z,SETTLEMENT SET_46B91A2C,SET_46B91A2C
BNK_B87430D7,1792573,INR,CREDIT,2026-07-13T23:09:06Z,SETTLEMENT SET_FB162ED0,SET_FB162ED0
BNK_BB56E350,484197,INR,CREDIT,2026-07-21T06:45:47Z,SETTLEMENT SET_2F53E2B8,SET_2F53E2B8
BNK_A52C9699,191375,INR,CREDIT,2026-07-09T00:40:58Z,SETTLEMENT SET_925EBBFE,SET_925EBBFE
BNK_89275218,152514,INR,CREDIT,2026-08-25T10:01:03Z,SETTLEMENT SET_A82CCBDB,SET_A82CCBDB
BNK_7C34FBC6,1901442,INR,CREDIT,2026-08-15T19:07:07Z,SETTLEMENT SET_BA4953B4,SET_BA4953B4
BNK_B785446B,72742,INR,CREDIT,2026-07-30T19:54:44Z,SETTLEMENT SET_A6C046DE,SET_A6C046DE
BNK_89C459A3,974643,INR,CREDIT,2026-08-11T01:09:50Z,SETTLEMENT SET_B51CD364,SET_B51CD364
BNK_9A3E5C09,1330538,INR,CREDIT,2026-08-13T04:33:32Z,SETTLEMENT SET_6BBCB451,SET_6BBCB451
BNK_B39E0293,1203511,INR,CREDIT,2026-09-03T08:04:33Z,SETTLEMENT SET_8C10A53B,SET_8C10A53B
BNK_F7CD1530,1099329,INR,CREDIT,2026-07-13T07:05:32Z,SETTLEMENT SET_1D26EDDA,SET_1D26EDDA
BNK_AB15FC2F,943008,INR,CREDIT,2026-08-10T06:12:51Z,SETTLEMENT SET_D3FEA27D,SET_D3FEA27D
BNK_60724C46,132596,INR,CREDIT,2026-08-04T07:22:27Z,SETTLEMENT SET_F99F037F,SET_F99F037F
BNK_475FC625,1473681,INR,CREDIT,2026-08-05T22:03:48Z,SETTLEMENT SET_DCDAD102,SET_DCDAD102
BNK_E233F688,1344601,INR,CREDIT,2026-07-26T00:33:27Z,SETTLEMENT SET_9391389B,SET_9391389B
BNK_B9521C25,826316,INR,CREDIT,2026-08-27T15:47:30Z,SETTLEMENT SET_A95C4DDB,SET_A95C4DDB
BNK_62A6A526,21922,INR,CREDIT,2026-08-07T08:44:51Z,SETTLEMENT SET_C17B6FBF,SET_C17B6FBF
BNK_2E6EE658,429712,INR,CREDIT,2026-08-19T10:56:35Z,SETTLEMENT SET_AFAE3966,SET_AFAE3966
BNK_19F91451,761788,INR,CREDIT,2026-08-17T16:41:34Z,SETTLEMENT SET_08F2E530,SET_08F2E530
BNK_A3A1E775,1685365,INR,CREDIT,2026-08-20T14:01:38Z,SETTLEMENT SET_B3B407F5,SET_B3B407F5
BNK_44E61477,666997,INR,CREDIT,2026-07-13T17:13:22Z,SETTLEMENT SET_6892141E,SET_6892141E
BNK_AF0D90B4,587500,INR,CREDIT,2026-08-22T07:38:53Z,SETTLEMENT SET_2D7CCDDC,SET_2D7CCDDC
BNK_11490895,1556773,INR,CREDIT,2026-08-15T11:10:08Z,SETTLEMENT SET_4B5AAA9F,SET_4B5AAA9F
BNK_51ED7630,1604519,INR,CREDIT,2026-08-30T13:13:02Z,SETTLEMENT SET_3B401C8A,SET_3B401C8A
BNK_0560EC62,-38423,INR,CREDIT,2026-07-28T01:09:50Z,SETTLEMENT SET_C0F86053,SET_C0F86053
BNK_9711362A,-43782,INR,CREDIT,2026-08-24T23:18:31Z,SETTLEMENT SET_D20C9C80,SET_D20C9C80
BNK_0C1D5AE3,963121,INR,CREDIT,2026-07-19T00:57:38Z,SETTLEMENT SET_B0CDDE30,SET_B0CDDE30
BNK_6F87CA2D,1132136,INR,CREDIT,2026-07-22T20:32:22Z,SETTLEMENT SET_F4B36BF6,SET_F4B36BF6
BNK_A5F83FA7,1635373,INR,CREDIT,2026-07-27T13:07:27Z,SETTLEMENT SET_B1674F65,SET_B1674F65
BNK_E4375A35,867532,INR,CREDIT,2026-07-17T00:43:11Z,SETTLEMENT SET_32349165,SET_32349165
BNK_8BB3406A,778777,INR,CREDIT,2026-07-12T02:05:46Z,SETTLEMENT SET_0FC25EDB,SET_0FC25EDB
BNK_D2742A7F,1418807,INR,CREDIT,2026-07-06T02:08:50Z,SETTLEMENT SET_E1BD3380,SET_E1BD3380
BNK_86976DA4,14646000,INR,CREDIT,2026-08-16T22:20:33Z,SETTLEMENT SET_B02B2ED2,SET_B02B2ED2
BNK_91ECA6A7,1945673,INR,CREDIT,2026-08-09T09:43:59Z,SETTLEMENT SET_0179D411,SET_0179D411
BNK_1F68ABD2,762862,INR,CREDIT,2026-08-08T14:02:15Z,SETTLEMENT SET_9C9A6317,SET_9C9A6317
BNK_C3BC80C8,58584000,INR,CREDIT,2026-07-24T10:52:55Z,SETTLEMENT SET_BDC799B6,SET_BDC799B6
BNK_F4B06A43,1082926,INR,CREDIT,2026-08-11T04:15:04Z,SETTLEMENT SET_4D0873B9,SET_4D0873B9
BNK_C1DA806A,-10414,INR,CREDIT,2026-07-07T22:29:07Z,SETTLEMENT SET_8B741A59,SET_8B741A59
BNK_931D8262,1317164,INR,CREDIT,2026-08-21T10:56:41Z,SETTLEMENT SET_52E6A6E0,SET_52E6A6E0
BNK_0B277237,581544,INR,CREDIT,2026-07-31T19:05:41Z,SETTLEMENT SET_D1531981,SET_D1531981
BNK_0A4495B8,1444194,INR,CREDIT,2026-08-20T15:07:10Z,SETTLEMENT SET_6D4576A8,SET_6D4576A8
BNK_9CDD4FA8,496647,INR,CREDIT,2026-08-10T08:14:04Z,SETTLEMENT SET_677FB9BF,SET_677FB9BF
BNK_B8CDDA78,1321480,INR,CREDIT,2026-07-13T01:06:35Z,SETTLEMENT SET_057315FA,SET_057315FA
BNK_46E389EA,570632,INR,CREDIT,2026-07-29T18:47:21Z,SETTLEMENT SET_6830363E,SET_6830363E
BNK_D3DADCBE,-28180,INR,CREDIT,2026-08-07T20:16:32Z,SETTLEMENT SET_20D3D723,SET_20D3D723
BNK_6E2C16A9,972104,INR,CREDIT,2026-07-07T20:41:42Z,SETTLEMENT SET_2F996CCE,SET_2F996CCE
BNK_518F239F,1427204,INR,CREDIT,2026-08-14T02:37:07Z,SETTLEMENT SET_FD8EB1D4,SET_FD8EB1D4
BNK_3965BC27,1103040,INR,CREDIT,2026-07-22T09:10:45Z,SETTLEMENT SET_D0C24D47,SET_D0C24D47
BNK_F6073E23,-7198,INR,CREDIT,2026-08-12T05:16:27Z,SETTLEMENT SET_915C93EE,SET_915C93EE
BNK_05D6C1CE,1361102,INR,CREDIT,2026-08-15T17:28:10Z,SETTLEMENT SET_D2FD5723,SET_D2FD5723
BNK_00D94B83,853960,INR,CREDIT,2026-08-17T03:15:00Z,SETTLEMENT SET_0BE0F602,SET_0BE0F602
BNK_FD1734F1,991389,INR,CREDIT,2026-07-20T05:42:53Z,SETTLEMENT SET_3C9AB6B1,SET_3C9AB6B1
BNK_2F6D1534,365272,INR,CREDIT,2026-09-03T17:25:25Z,SETTLEMENT SET_D6E13675,SET_D6E13675
BNK_88C811F6,958044,INR,CREDIT,2026-08-17T05:23:17Z,SETTLEMENT SET_46F4E5F7,SET_46F4E5F7
BNK_17A259A3,591451,INR,CREDIT,2026-09-02T04:28:27Z,SETTLEMENT SET_71AE59C9,SET_71AE59C9
BNK_B34CCFF0,1059492,INR,CREDIT,2026-07-24T23:04:10Z,SETTLEMENT SET_59A2A832,SET_59A2A832
BNK_BBF31583,876316,INR,CREDIT,2026-07-17T23:43:08Z,SETTLEMENT SET_FAE77F02,SET_FAE77F02
BNK_63BE10BA,906783,INR,CREDIT,2026-07-20T09:54:06Z,SETTLEMENT SET_486A4885,SET_486A4885
BNK_EAA43909,920746,INR,CREDIT,2026-07-13T01:21:04Z,SETTLEMENT SET_50EB5E33,SET_50EB5E33
BNK_6228CA5C,-10063,INR,CREDIT,2026-07-04T20:09:59Z,SETTLEMENT SET_A5F9C3AB,SET_A5F9C3AB
BNK_7BA5E2BF,150073,INR,CREDIT,2026-07-04T22:33:06Z,SETTLEMENT SET_69856E2B,SET_69856E2B
BNK_24323B42,656532,INR,CREDIT,2026-08-02T14:02:35Z,SETTLEMENT SET_2E6BCD7B,SET_2E6BCD7B
BNK_707F6449,1540427,INR,CREDIT,2026-09-03T13:11:43Z,SETTLEMENT SET_DB15FF99,SET_DB15FF99
BNK_8D53F091,1123739,INR,CREDIT,2026-07-15T07:29:10Z,SETTLEMENT SET_627A5EE2,SET_627A5EE2
BNK_9DC934AE,878565,INR,CREDIT,2026-07-19T13:44:07Z,SETTLEMENT SET_02BC106A,SET_02BC106A
BNK_60F41CAA,-10818,INR,CREDIT,2026-09-01T21:14:36Z,SETTLEMENT SET_D16FB54F,SET_D16FB54F
BNK_DE608718,524913,INR,CREDIT,2026-07-05T10:45:18Z,SETTLEMENT SET_B0AFF378,SET_B0AFF378
BNK_E8082029,1636837,INR,CREDIT,2026-07-25T20:38:02Z,SETTLEMENT SET_56DF8DA6,SET_56DF8DA6
BNK_B18820B2,711503,INR,CREDIT,2026-07-25T15:22:16Z,SETTLEMENT SET_70C5C2FD,SET_70C5C2FD
BNK_560C641F,1668766,INR,CREDIT,2026-08-23T06:41:06Z,SETTLEMENT SET_AEC61024,SET_AEC61024
BNK_B9212F69,1348507,INR,CREDIT,2026-08-16T16:08:11Z,SETTLEMENT SET_0B2CA28F,SET_0B2CA28F
BNK_B5FD3886,1192771,INR,CREDIT,2026-07-22T18:01:40Z,SETTLEMENT SET_7978DB65,SET_7978DB65
BNK_9920041D,1703135,INR,CREDIT,2026-08-07T01:37:31Z,SETTLEMENT SET_63C2F8B8,SET_63C2F8B8
BNK_304BA441,508705,INR,CREDIT,2026-08-13T22:36:14Z,SETTLEMENT SET_4841B832,SET_4841B832
BNK_A5BF4DDD,424616,INR,CREDIT,2026-08-15T12:23:43Z,SETTLEMENT SET_7577CDF7,SET_7577CDF7
BNK_5FE6D07D,521416,INR,CREDIT,2026-08-01T11:26:51Z,SETTLEMENT SET_F975E9A3,SET_F975E9A3
BNK_67C4859D,1787005,INR,CREDIT,2026-08-18T08:19:09Z,SETTLEMENT SET_976F98BA,SET_976F98BA
BNK_40788362,420586,INR,CREDIT,2026-08-07T10:33:02Z,SETTLEMENT SET_E1E1689E,SET_E1E1689E
BNK_403E1A7F,625773,INR,CREDIT,2026-08-20T06:45:37Z,SETTLEMENT SET_52B4AEC7,SET_52B4AEC7
BNK_EA7F39D9,618159,INR,CREDIT,2026-08-08T00:57:08Z,SETTLEMENT SET_ADFA0C64,SET_ADFA0C64
BNK_90CFAA9F,624282,INR,CREDIT,2026-08-02T09:33:07Z,SETTLEMENT SET_8515393B,SET_8515393B
BNK_96EFE57F,202311,INR,CREDIT,2026-07-15T10:39:00Z,SETTLEMENT SET_137B811E,SET_137B811E
BNK_F6ECBA2F,1035570,INR,CREDIT,2026-08-13T00:18:14Z,SETTLEMENT SET_F067D2D9,SET_F067D2D9
BNK_01C3F96D,364018,INR,CREDIT,2026-08-12T04:30:11Z,SETTLEMENT SET_1B43419C,SET_1B43419C
BNK_45DDD135,1684311,INR,CREDIT,2026-07-12T05:55:03Z,SETTLEMENT SET_5B5FDAB9,SET_5B5FDAB9
BNK_400AF81A,1181835,INR,CREDIT,2026-07-17T10:27:37Z,SETTLEMENT SET_ADF5D0BB,SET_ADF5D0BB
BNK_70EAA8DA,720874,INR,CREDIT,2026-07-31T11:18:40Z,SETTLEMENT SET_87C62D64,SET_87C62D64
BNK_ED84C6BF,1621996,INR,CREDIT,2026-07-18T00:44:32Z,SETTLEMENT SET_5156A32A,SET_5156A32A
BNK_5EDC9722,971226,INR,CREDIT,2026-09-03T16:52:05Z,SETTLEMENT SET_92B1E5AD,SET_92B1E5AD
BNK_09DA78D7,-5956,INR,CREDIT,2026-08-10T21:27:39Z,SETTLEMENT SET_90896F4B,SET_90896F4B
BNK_EFDF1854,611517,INR,CREDIT,2026-08-20T12:24:42Z,SETTLEMENT SET_21042EDF,SET_21042EDF
BNK_C7FD199A,34956,INR,CREDIT,2026-07-28T18:35:39Z,SETTLEMENT SET_3453F319,SET_3453F319
BNK_206B7F73,466915,INR,CREDIT,2026-08-01T20:44:06Z,SETTLEMENT SET_F7A7F015,SET_F7A7F015
BNK_81C12B90,-36438,INR,CREDIT,2026-07-09T00:09:35Z,SETTLEMENT SET_CDC01E9A,SET_CDC01E9A
BNK_990AC10A,1736723,INR,CREDIT,2026-07-07T05:02:58Z,SETTLEMENT SET_0CD70B68,SET_0CD70B68
BNK_DB97D756,1738188,INR,CREDIT,2026-08-12T00:42:33Z,SETTLEMENT SET_5ED11D05,SET_5ED11D05
BNK_0154E0FC,-31142,INR,CREDIT,2026-08-26T22:01:15Z,SETTLEMENT SET_8C11C971,SET_8C11C971
BNK_F9054667,1010086,INR,CREDIT,2026-07-07T14:20:02Z,SETTLEMENT SET_511C006F,SET_511C006F
BNK_BDD91D1C,1926828,INR,CREDIT,2026-08-08T14:41:42Z,SETTLEMENT SET_B865FA5E,SET_B865FA5E
BNK_AFC71811,330314,INR,CREDIT,2026-07-07T21:22:52Z,SETTLEMENT SET_2D2DD39D,SET_2D2DD39D
BNK_85B82BFB,1220696,INR,CREDIT,2026-08-24T15:55:45Z,SETTLEMENT SET_6DD61C37,SET_6DD61C37
BNK_470B6B6B,1609205,INR,CREDIT,2026-08-07T12:31:56Z,SETTLEMENT SET_13AA6DFB,SET_13AA6DFB
BNK_301D690A,437721,INR,CREDIT,2026-08-19T10:22:31Z,SETTLEMENT SET_25CC293C,SET_25CC293C
BNK_76E46107,505773,INR,CREDIT,2026-07-30T22:48:00Z,SETTLEMENT SET_490E6EB3,SET_490E6EB3
BNK_A6D7C780,823008,INR,CREDIT,2026-08-06T10:57:34Z,SETTLEMENT SET_61825C2B,SET_61825C2B
BNK_59211BC1,135622,INR,CREDIT,2026-07-28T20:22:20Z,SETTLEMENT SET_1397F644,SET_1397F644
BNK_56DFD6AB,148316,INR,CREDIT,2026-07-20T10:22:57Z,SETTLEMENT SET_3486D152,SET_3486D152
BNK_F5CB78A8,789908,INR,CREDIT,2026-07-18T23:38:31Z,SETTLEMENT SET_8C15199D,SET_8C15199D
BNK_A4DE9F39,365760,INR,CREDIT,2026-07-11T22:54:05Z,SETTLEMENT SET_2F7F313D,SET_2F7F313D
BNK_3E517183,1894021,INR,CREDIT,2026-08-12T18:54:27Z,SETTLEMENT SET_9BC31309,SET_9BC31309
BNK_4930DCA9,1689465,INR,CREDIT,2026-08-23T07:33:02Z,SETTLEMENT SET_024B9EFA,SET_024B9EFA
BNK_ABB676BF,924896,INR,CREDIT,2026-07-29T18:40:03Z,SETTLEMENT SET_CC39D4EF,SET_CC39D4EF
BNK_56DB4FB5,1250964,INR,CREDIT,2026-07-21T01:41:01Z,SETTLEMENT SET_3A9D8DF4,SET_3A9D8DF4
BNK_426F4564,1003349,INR,CREDIT,2026-08-08T03:21:41Z,SETTLEMENT SET_B240E2DD,SET_B240E2DD
BNK_3DED7971,1130281,INR,CREDIT,2026-08-21T01:19:01Z,SETTLEMENT SET_128EC0DE,SET_128EC0DE
BNK_E840CE69,913813,INR,CREDIT,2026-07-04T06:25:37Z,SETTLEMENT SET_9DCC747A,SET_9DCC747A
BNK_D0FAEE6B,68446,INR,CREDIT,2026-07-18T16:41:02Z,SETTLEMENT SET_7F87EFCE,SET_7F87EFCE
BNK_ACCD6EA6,1252526,INR,CREDIT,2026-07-28T05:17:24Z,SETTLEMENT SET_FB7D150A,SET_FB7D150A
BNK_341E54E7,1391859,INR,CREDIT,2026-07-22T05:54:27Z,SETTLEMENT SET_2326B7DB,SET_2326B7DB
BNK_3D4B101E,1199313,INR,CREDIT,2026-08-25T21:41:47Z,SETTLEMENT SET_580BE961,SET_580BE961
BNK_4C8E259D,1278108,INR,CREDIT,2026-08-09T11:50:14Z,SETTLEMENT SET_9A71DC1C,SET_9A71DC1C
BNK_7730A615,1453177,INR,CREDIT,2026-08-24T07:39:06Z,SETTLEMENT SET_D0A19ECC,SET_D0A19ECC
BNK_23603459,48403,INR,CREDIT,2026-07-06T22:31:39Z,SETTLEMENT SET_527C98B1,SET_527C98B1
BNK_C80C1325,1614673,INR,CREDIT,2026-07-24T20:26:41Z,SETTLEMENT SET_FB2947BD,SET_FB2947BD
BNK_BF3A446B,1420758,INR,CREDIT,2026-07-18T19:28:55Z,SETTLEMENT SET_96E45EE0,SET_96E45EE0
BNK_85F7B6B6,1165139,INR,CREDIT,2026-07-06T15:16:33Z,SETTLEMENT SET_19B3888F,SET_19B3888F
BNK_801D88F2,1721394,INR,CREDIT,2026-08-10T20:46:29Z,SETTLEMENT SET_9ADCDDB9,SET_9ADCDDB9
BNK_E651E4C7,1899815,INR,CREDIT,2026-07-20T00:52:55Z,SETTLEMENT SET_D797268F,SET_D797268F
BNK_186C8463,475703,INR,CREDIT,2026-08-31T11:11:52Z,SETTLEMENT SET_95179274,SET_95179274
BNK_1AFFEE1C,309617,INR,CREDIT,2026-08-13T02:32:38Z,SETTLEMENT SET_907B1BB6,SET_907B1BB6
BNK_59BE6058,1876544,INR,CREDIT,2026-08-06T13:34:49Z,SETTLEMENT SET_EE612D97,SET_EE612D97
BNK_0846CE76,364002,INR,CREDIT,2026-07-11T04:31:55Z,SETTLEMENT SET_6C7A6DC9,SET_6C7A6DC9
BNK_B1A50869,5759,INR,CREDIT,2026-08-22T17:51:51Z,SETTLEMENT SET_912C030D,SET_912C030D
BNK_7CB59FDF,1813175,INR,CREDIT,2026-08-07T20:59:27Z,SETTLEMENT SET_205F36BE,SET_205F36BE
BNK_89F1A6CC,170285,INR,CREDIT,2026-08-02T03:11:47Z,SETTLEMENT SET_2C3C0B77,SET_2C3C0B77
BNK_F5AB87C4,1736040,INR,CREDIT,2026-09-03T14:18:09Z,SETTLEMENT SET_F629654B,SET_F629654B
BNK_9FFC87C9,716580,INR,CREDIT,2026-07-11T20:06:01Z,SETTLEMENT SET_E0361ED6,SET_E0361ED6
BNK_1ECFAE41,469942,INR,CREDIT,2026-08-25T00:09:49Z,SETTLEMENT SET_4194C94E,SET_4194C94E
BNK_4C543CAA,636611,INR,CREDIT,2026-07-23T10:53:52Z,SETTLEMENT SET_AEE13133,SET_AEE13133
BNK_180D73D0,1856527,INR,CREDIT,2026-08-21T14:44:20Z,SETTLEMENT SET_4DD9A528,SET_4DD9A528
BNK_CBA8D5D4,938711,INR,CREDIT,2026-07-22T07:40:14Z,SETTLEMENT SET_B7A28857,SET_B7A28857
BNK_56C318F1,1107336,INR,CREDIT,2026-08-18T13:10:36Z,SETTLEMENT SET_C195111D,SET_C195111D
BNK_C9AEC280,-20888,INR,CREDIT,2026-08-16T20:29:14Z,SETTLEMENT SET_F01B6D6A,SET_F01B6D6A
BNK_13B193B6,-26988,INR,CREDIT,2026-08-13T15:49:20Z,SETTLEMENT SET_9B8A77CA,SET_9B8A77CA
BNK_5C2CAB07,408331,INR,CREDIT,2026-07-04T20:55:01Z,SETTLEMENT SET_207655C7,SET_207655C7
BNK_C358469A,921527,INR,CREDIT,2026-08-19T09:31:03Z,SETTLEMENT SET_29101B7D,SET_29101B7D
BNK_504AFB77,-41380,INR,CREDIT,2026-09-03T12:42:06Z,SETTLEMENT SET_2D04B2B4,SET_2D04B2B4
BNK_A74DF420,201335,INR,CREDIT,2026-07-25T09:45:13Z,SETTLEMENT SET_16E79898,SET_16E79898
BNK_02D3355F,1784079,INR,CREDIT,2026-07-20T04:00:14Z,SETTLEMENT SET_B8FAA0D1,SET_B8FAA0D1
BNK_42C96ED6,1197555,INR,CREDIT,2026-08-15T10:10:02Z,SETTLEMENT SET_5AF46DDB,SET_5AF46DDB
BNK_C43ABD36,58584000,INR,CREDIT,2026-07-29T23:38:08Z,SETTLEMENT SET_9A4E9FD1,SET_9A4E9FD1
BNK_935265B0,54581,INR,CREDIT,2026-07-07T14:59:50Z,SETTLEMENT SET_F4E66CF2,SET_F4E66CF2
BNK_717F600F,1468797,INR,CREDIT,2026-07-24T14:50:31Z,SETTLEMENT SET_EF0E49F7,SET_EF0E49F7
BNK_B0A7E13F,337787,INR,CREDIT,2026-07-29T10:25:33Z,SETTLEMENT SET_507FAA3E,SET_507FAA3E
BNK_A75FBB7E,1786029,INR,CREDIT,2026-07-11T23:12:44Z,SETTLEMENT SET_002492EA,SET_002492EA
BNK_85054EC8,1642598,INR,CREDIT,2026-07-22T23:24:25Z,SETTLEMENT SET_06278617,SET_06278617
BNK_F20DA17C,1233682,INR,CREDIT,2026-07-14T13:33:58Z,SETTLEMENT SET_74D46AAF,SET_74D46AAF
BNK_ADBA7EB6,-29452,INR,CREDIT,2026-07-06T00:36:43Z,SETTLEMENT SET_4CFE5AAF,SET_4CFE5AAF
BNK_51167123,320064,INR,CREDIT,2026-09-01T05:25:50Z,SETTLEMENT SET_319D9F1B,SET_319D9F1B
BNK_1ABDC9ED,-40660,INR,CREDIT,2026-07-05T20:00:12Z,SETTLEMENT SET_3D4D3E14,SET_3D4D3E14
BNK_4E75274B,1292650,INR,CREDIT,2026-08-31T12:38:15Z,SETTLEMENT SET_54B9ACB2,SET_54B9ACB2
BNK_583E4A43,844196,INR,CREDIT,2026-08-13T20:45:31Z,SETTLEMENT SET_B0731CAB,SET_B0731CAB
BNK_8CF63899,833260,INR,CREDIT,2026-09-03T00:07:05Z,SETTLEMENT SET_04581AC0,SET_04581AC0
BNK_C6E59F0C,104330,INR,CREDIT,2026-07-21T11:05:30Z,SETTLEMENT SET_39F0F064,SET_39F0F064
BNK_FC6D01D2,762717,INR,CREDIT,2026-08-24T12:06:16Z,SETTLEMENT SET_0E8857A5,SET_0E8857A5
BNK_D57A3BAF,665319,INR,CREDIT,2026-08-05T22:30:04Z,SETTLEMENT SET_414D37DB,SET_414D37DB
