settlement_id,merchant_id,gross_amount,fees,tax,refunds,chargebacks,adjustments,net_amount,currency,status,created_at,payment_reference
SET_6892141E,MERCH_005,733200,14664,2639,0,0,0,666997,INR,PROCESSED,2026-07-13T17:13:22Z,REF-PAY_1B558391
SET_2D7CCDDC,MERCH_006,601700,12034,2166,0,0,0,587500,INR,PROCESSED,2026-08-22T07:38:53Z,REF-PAY_4EB53CB0
SET_4B5AAA9F,MERCH_014,1594400,31888,5739,0,0,0,1556773,INR,PROCESSED,2026-08-15T11:10:08Z,REF-PAY_16B94144
SET_3B401C8A,MERCH_009,1643300,32866,5915,0,0,0,1604519,INR,PROCESSED,2026-08-30T13:13:02Z,REF-PAY_4234047B
SET_C0F86053,MERCH_022,1628100,32562,5861,0,1628100,0,-38423,INR,PROCESSED,2026-07-28T01:09:50Z,REF-PAY_75636BE3
SET_D20C9C80,MERCH_003,1855200,37104,6678,0,1855200,0,-43782,INR,PROCESSED,2026-08-24T23:18:31Z,REF-PAY_82DB19A5
SET_B0CDDE30,MERCH_029,986400,19728,3551,0,0,0,963121,INR,PROCESSED,2026-07-19T00:57:38Z,REF-PAY_8B6630C0
SET_F4B36BF6,MERCH_016,1159500,23190,4174,0,0,0,1132136,INR,PROCESSED,2026-07-22T20:32:22Z,REF-PAY_FA266017
SET_B1674F65,MERCH_017,1674900,33498,6029,0,0,0,1635373,INR,PROCESSED,2026-07-27T13:07:27Z,REF-PAY_523E767E
SET_32349165,MERCH_018,888500,17770,3198,0,0,0,867532,INR,PROCESSED,2026-07-17T00:43:11Z,REF-PAY_7C9DED9E-TYPO
SET_0FC25EDB,MERCH_001,797600,15952,2871,0,0,0,778777,INR,PROCESSED,2026-07-12T02:05:46Z,REF-PAY_66E585C8
SET_E1BD3380,MERCH_009,1453100,29062,5231,0,0,0,1418807,INR,PROCESSED,2026-07-06T02:08:50Z,REF-PAY_F6A10AA7
SET_B02B2ED2,MERCH_030,15000000,300000,54000,0,0,0,14646000,INR,PROCESSED,2026-08-16T22:20:33Z,SETTLE-MERCH_030-HV
SET_0179D411,MERCH_016,1992700,39854,7173,0,0,0,1945673,INR,PROCESSED,2026-08-09T09:43:59Z,REF-PAY_846A9FD6
SET_9C9A6317,MERCH_019,781300,15626,2812,0,0,0,762862,INR,PROCESSED,2026-08-08T14:02:15Z,REF-PAY_E9E2DB6F
SET_BDC799B6,MERCH_039,60000000,1200000,216000,0,0,0,58584000,INR,PROCESSED,2026-07-24T10:52:55Z,SETTLE-MERCH_039-HV
SET_4D0873B9,MERCH_043,1109100,22182,3992,0,0,0,1082926,INR,PROCESSED,2026-08-11T04:15:04Z,SETTLE-MERCH_043-BULK
SET_8B741A59,MERCH_033,441300,8826,1588,0,441300,0,-10414,INR,PROCESSED,2026-07-07T22:29:07Z,REF-PAY_6BA5B14E
SET_52E6A6E0,MERCH_044,1349000,26980,4856,0,0,0,1317164,INR,PROCESSED,2026-08-21T10:56:41Z,REF-PAY_AA111B0C
SET_D1531981,MERCH_022,595600,11912,2144,0,0,0,581544,INR,PROCESSED,2026-07-31T19:05:41Z,REF-PAY_7870683E
SET_6D4576A8,MERCH_015,1479100,29582,5324,0,0,0,1444194,INR,PROCESSED,2026-08-20T15:07:10Z,REF-PAY_530C523C
SET_677FB9BF,MERCH_041,1042500,20850,3753,521250,0,0,496647,INR,PROCESSED,2026-08-10T08:14:04Z,REF-PAY_94CD96E7
SET_057315FA,MERCH_032,1403400,28068,5052,0,0,0,1321480,INR,PROCESSED,2026-07-13T01:06:35Z,REF-PAY_A5C1FBBE
SET_6830363E,MERCH_010,1197800,23956,4312,598900,0,0,570632,INR,PROCESSED,2026-07-29T18:47:21Z,REF-PAY_F2EEBACD
SET_20D3D723,MERCH_028,1194100,23882,4298,0,1194100,0,-28180,INR,PROCESSED,2026-08-07T20:16:32Z,REF-PAY_75C6187E
SET_2F996CCE,MERCH_020,995600,19912,3584,0,0,0,972104,INR,PROCESSED,2026-07-07T20:41:42Z,REF-PAY_B25E77B7
SET_FD8EB1D4,MERCH_026,1461700,29234,5262,0,0,0,1427204,INR,PROCESSED,2026-08-14T02:37:07Z,REF-PAY_F9A44491
SET_D0C24D47,MERCH_040,1129700,22594,4066,0,0,0,1103040,INR,PROCESSED,2026-07-22T09:10:45Z,SETTLE-MERCH_040-BULK
SET_915C93EE,MERCH_005,305000,6100,1098,0,305000,0,-7198,INR,PROCESSED,2026-08-12T05:16:27Z,REF-PAY_FB9CF4C0
SET_D2FD5723,MERCH_033,1394000,27880,5018,0,0,0,1361102,INR,PROCESSED,2026-08-15T17:28:10Z,REF-PAY_BADEC238
SET_0BE0F602,MERCH_037,874600,17492,3148,0,0,0,853960,INR,PROCESSED,2026-08-17T03:15:00Z,REF-PAY_F338F510
SET_3C9AB6B1,MERCH_024,1015300,20306,3655,0,0,0,991389,INR,PROCESSED,2026-07-20T05:42:53Z,REF-PAY_C5F5F0F1
SET_D6E13675,MERCH_009,374100,7482,1346,0,0,0,365272,INR,PROCESSED,2026-09-03T17:25:25Z,SETTLE-MERCH_009-BULK
SET_46F4E5F7,MERCH_024,981200,19624,3532,0,0,0,958044,INR,PROCESSED,2026-08-17T05:23:17Z,REF-PAY_1206D9B9
SET_71AE59C9,MERCH_041,1241500,24830,4469,620750,0,0,591451,INR,PROCESSED,2026-09-02T04:28:27Z,REF-PAY_F84910A0
SET_59A2A832,MERCH_005,1085100,21702,3906,0,0,0,1059492,INR,PROCESSED,2026-07-24T23:04:10Z,REF-PAY_AC05120B-TYPO
SET_FAE77F02,MERCH_003,927300,18546,3338,0,0,0,876316,INR,PROCESSED,2026-07-17T23:43:08Z,REF-PAY_ED12A743
SET_486A4885,MERCH_046,928700,18574,3343,0,0,0,906783,INR,PROCESSED,2026-07-20T09:54:06Z,REF-PAY_858AEF59
SET_50EB5E33,MERCH_018,943000,18860,3394,0,0,0,920746,INR,PROCESSED,2026-07-13T01:21:04Z,REF-PAY_4DD92F9F-TYPO
SET_A5F9C3AB,MERCH_005,426400,8528,1535,0,426400,0,-10063,INR,PROCESSED,2026-07-04T20:09:59Z,REF-PAY_520E9889
SET_69856E2B,MERCH_016,153700,3074,553,0,0,0,150073,INR,PROCESSED,2026-07-04T22:33:06Z,REF-PAY_9FA8F280
SET_2E6BCD7B,MERCH_015,672400,13448,2420,0,0,0,656532,INR,PROCESSED,2026-08-02T14:02:35Z,REF-PAY_BCE21003
SET_DB15FF99,MERCH_022,1592100,31842,5731,0,0,0,1540427,INR,PROCESSED,2026-09-03T13:11:43Z,REF-PAY_1C2B5D20
SET_627A5EE2,MERCH_032,1150900,23018,4143,0,0,0,1123739,INR,PROCESSED,2026-07-15T07:29:10Z,REF-PAY_911FFC79
SET_02BC106A,MERCH_027,899800,17996,3239,0,0,0,878565,INR,PROCESSED,2026-07-19T13:44:07Z,SETTLE-MERCH_027-BULK
SET_D16FB54F,MERCH_010,458400,9168,1650,0,458400,0,-10818,INR,PROCESSED,2026-09-01T21:14:36Z,REF-PAY_1E0A8656
SET_B0AFF378,MERCH_035,537600,10752,1935,0,0,0,524913,INR,PROCESSED,2026-07-05T10:45:18Z,REF-PAY_BC816A21
SET_56DF8DA6,MERCH_029,1676400,33528,6035,0,0,0,1636837,INR,PROCESSED,2026-07-25T20:38:02Z,REF-PAY_3789C4E3-TYPO
SET_70C5C2FD,MERCH_011,728700,14574,2623,0,0,0,711503,INR,PROCESSED,2026-07-25T15:22:16Z,REF-PAY_41A2A82A
SET_AEC61024,MERCH_032,1709100,34182,6152,0,0,0,1668766,INR,PROCESSED,2026-08-23T06:41:06Z,REF-PAY_142305F5
SET_0B2CA28F,MERCH_044,1381100,27622,4971,0,0,0,1348507,INR,PROCESSED,2026-08-16T16:08:11Z,REF-PAY_0128F946
SET_7978DB65,MERCH_011,1221600,24432,4397,0,0,0,1192771,INR,PROCESSED,2026-07-22T18:01:40Z,SETTLE-MERCH_011-BULK
SET_63C2F8B8,MERCH_029,1744300,34886,6279,0,0,0,1703135,INR,PROCESSED,2026-08-07T01:37:31Z,REF-PAY_B1E8BD5E-TYPO
SET_4841B832,MERCH_048,521000,10420,1875,0,0,0,508705,INR,PROCESSED,2026-08-13T22:36:14Z,REF-PAY_5C1B0D90
SET_7577CDF7,MERCH_035,891300,17826,3208,445650,0,0,424616,INR,PROCESSED,2026-08-15T12:23:43Z,REF-PAY_247962E8
SET_F975E9A3,MERCH_022,575600,11512,2072,0,0,0,521416,INR,PROCESSED,2026-08-01T11:26:51Z,REF-PAY_BA667E38
SET_976F98BA,MERCH_044,1830300,36606,6589,0,0,0,1787005,INR,PROCESSED,2026-08-18T08:19:09Z,REF-PAY_61421ED7
SET_E1E1689E,MERCH_009,430700,8614,1550,0,0,0,420586,INR,PROCESSED,2026-08-07T10:33:02Z,REF-PAY_BD1C0D2E
SET_52B4AEC7,MERCH_041,641000,12820,2307,0,0,0,625773,INR,PROCESSED,2026-08-20T06:45:37Z,REF-PAY_5CE99C0A
SET_ADFA0C64,MERCH_007,633100,12662,2279,0,0,0,618159,INR,PROCESSED,2026-08-08T00:57:08Z,REF-PAY_B93B93D8
SET_8515393B,MERCH_045,683000,13660,2458,0,0,0,624282,INR,PROCESSED,2026-08-02T09:33:07Z,REF-PAY_6A2D1293
SET_137B811E,MERCH_013,207200,4144,745,0,0,0,202311,INR,PROCESSED,2026-07-15T10:39:00Z,REF-PAY_4FC02E0E
SET_F067D2D9,MERCH_010,1060600,21212,3818,0,0,0,1035570,INR,PROCESSED,2026-08-13T00:18:14Z,REF-PAY_104CB602
SET_1B43419C,MERCH_038,764100,15282,2750,382050,0,0,364018,INR,PROCESSED,2026-08-12T04:30:11Z,REF-PAY_E2D82E78
SET_5B5FDAB9,MERCH_008,1753800,35076,6313,0,0,0,1684311,INR,PROCESSED,2026-07-12T05:55:03Z,REF-PAY_BCA07743
SET_ADF5D0BB,MERCH_026,1210400,24208,4357,0,0,0,1181835,INR,PROCESSED,2026-07-17T10:27:37Z,REF-PAY_904B2F44
SET_87C62D64,MERCH_008,738400,14768,2658,0,0,0,720874,INR,PROCESSED,2026-07-31T11:18:40Z,REF-PAY_8B385EB7
SET_5156A32A,MERCH_016,1661200,33224,5980,0,0,0,1621996,INR,PROCESSED,2026-07-18T00:44:32Z,REF-PAY_068E0995
SET_92B1E5AD,MERCH_037,994700,19894,3580,0,0,0,971226,INR,PROCESSED,2026-09-03T16:52:05Z,REF-PAY_77982550
SET_90896F4B,MERCH_044,252400,5048,908,0,252400,0,-5956,INR,PROCESSED,2026-08-10T21:27:39Z,REF-PAY_61DADBC0
SET_21042EDF,MERCH_042,626400,12528,2255,0,0,0,611517,INR,PROCESSED,2026-08-20T12:24:42Z,REF-PAY_962F7014
SET_3453F319,MERCH_043,35800,716,128,0,0,0,34956,INR,PROCESSED,2026-07-28T18:35:39Z,REF-PAY_DEDA3F1D
SET_F7A7F015,MERCH_038,478200,9564,1721,0,0,0,466915,INR,PROCESSED,2026-08-01T20:44:06Z,REF-PAY_0DADAEB5
SET_CDC01E9A,MERCH_007,1544000,30880,5558,0,1544000,0,-36438,INR,PROCESSED,2026-07-09T00:09:35Z,REF-PAY_2777349D
SET_0CD70B68,MERCH_030,1778700,35574,6403,0,0,0,1736723,INR,PROCESSED,2026-07-07T05:02:58Z,REF-PAY_90E4A437
SET_5ED11D05,MERCH_006,1780200,35604,6408,0,0,0,1738188,INR,PROCESSED,2026-08-12T00:42:33Z,REF-PAY_1B58DC14
SET_8C11C971,MERCH_034,1319600,26392,4750,0,1319600,0,-31142,INR,PROCESSED,2026-08-26T22:01:15Z,REF-PAY_86EA5A63
SET_511C006F,MERCH_011,1034500,20690,3724,0,0,0,1010086,INR,PROCESSED,2026-07-07T14:20:02Z,REF-PAY_8660B292
SET_B865FA5E,MERCH_009,1973400,39468,7104,0,0,0,1926828,INR,PROCESSED,2026-08-08T14:41:42Z,REF-PAY_34112552
SET_2D2DD39D,MERCH_026,338400,6768,1218,0,0,0,330314,INR,PROCESSED,2026-07-07T21:22:52Z,REF-PAY_C9AEB3BA
SET_6DD61C37,MERCH_041,1250200,25004,4500,0,0,0,1220696,INR,PROCESSED,2026-08-24T15:55:45Z,REF-PAY_267521F7
SET_13AA6DFB,MERCH_028,1648100,32962,5933,0,0,0,1609205,INR,PROCESSED,2026-08-07T12:31:56Z,REF-PAY_D6AB375A
SET_25CC293C,MERCH_035,448300,8966,1613,0,0,0,437721,INR,PROCESSED,2026-08-19T10:22:31Z,REF-PAY_326B73FE
SET_490E6EB3,MERCH_017,518100,10362,1865,0,0,0,505773,INR,PROCESSED,2026-07-30T22:48:00Z,REF-PAY_23AEA66E
SET_61825C2B,MERCH_002,842900,16858,3034,0,0,0,823008,INR,PROCESSED,2026-08-06T10:57:34Z,REF-PAY_F8943C0A-TYPO
SET_1397F644,MERCH_002,138900,2778,500,0,0,0,135622,INR,PROCESSED,2026-07-28T20:22:20Z,REF-PAY_CA45E022
SET_3486D152,MERCH_038,151900,3038,546,0,0,0,148316,INR,PROCESSED,2026-07-20T10:22:57Z,REF-PAY_9492B0D1
SET_8C15199D,MERCH_018,809000,16180,2912,0,0,0,789908,INR,PROCESSED,2026-07-18T23:38:31Z,REF-PAY_5626F0DA
SET_2F7F313D,MERCH_031,374600,7492,1348,0,0,0,365760,INR,PROCESSED,2026-07-11T22:54:05Z,REF-PAY_7DAFD7AC
SET_9BC31309,MERCH_011,1939800,38796,6983,0,0,0,1894021,INR,PROCESSED,2026-08-12T18:54:27Z,REF-PAY_A188CFFC-TYPO
SET_024B9EFA,MERCH_017,1730300,34606,6229,0,0,0,1689465,INR,PROCESSED,2026-08-23T07:33:02Z,REF-PAY_7C34C3A4
SET_CC39D4EF,MERCH_035,957800,19156,3448,0,0,0,924896,INR,PROCESSED,2026-07-29T18:40:03Z,REF-PAY_7AF403A4
SET_3A9D8DF4,MERCH_043,1281200,25624,4612,0,0,0,1250964,INR,PROCESSED,2026-07-21T01:41:01Z,REF-PAY_5A7CC10E
SET_B240E2DD,MERCH_017,1027600,20552,3699,0,0,0,1003349,INR,PROCESSED,2026-08-08T03:21:41Z,REF-PAY_ACC70383
SET_128EC0DE,MERCH_004,1157600,23152,4167,0,0,0,1130281,INR,PROCESSED,2026-08-21T01:19:01Z,REF-PAY_B3B90249
SET_9DCC747A,MERCH_039,935900,18718,3369,0,0,0,913813,INR,PROCESSED,2026-07-04T06:25:37Z,REF-PAY_84C6D386
SET_7F87EFCE,MERCH_006,70100,1402,252,0,0,0,68446,INR,PROCESSED,2026-07-18T16:41:02Z,REF-PAY_7768FBB0
SET_FB7D150A,MERCH_018,1282800,25656,4618,0,0,0,1252526,INR,PROCESSED,2026-07-28T05:17:24Z,REF-PAY_015A18B3-TYPO
SET_2326B7DB,MERCH_033,1425500,28510,5131,0,0,0,1391859,INR,PROCESSED,2026-07-22T05:54:27Z,REF-PAY_110E7395
SET_580BE961,MERCH_030,1228300,24566,4421,0,0,0,1199313,INR,PROCESSED,2026-08-25T21:41:47Z,REF-PAY_B7C8C020
SET_9A71DC1C,MERCH_011,1309000,26180,4712,0,0,0,1278108,INR,PROCESSED,2026-08-09T11:50:14Z,REF-PAY_DDB382A5
SET_D0A19ECC,MERCH_002,1488300,29766,5357,0,0,0,1453177,INR,PROCESSED,2026-08-24T07:39:06Z,REF-PAY_A931EC5D
SET_527C98B1,MERCH_012,101600,2032,365,50800,0,0,48403,INR,PROCESSED,2026-07-06T22:31:39Z,REF-PAY_C575BC7A
SET_FB2947BD,MERCH_041,1653700,33074,5953,0,0,0,1614673,INR,PROCESSED,2026-07-24T20:26:41Z,SETTLE-MERCH_041-BULK
SET_96E45EE0,MERCH_039,1455200,29104,5238,0,0,0,1420758,INR,PROCESSED,2026-07-18T19:28:55Z,REF-PAY_3D64F4A7
SET_19B3888F,MERCH_011,1193300,23866,4295,0,0,0,1165139,INR,PROCESSED,2026-07-06T15:16:33Z,REF-PAY_744865F6
SET_9ADCDDB9,MERCH_041,1763000,35260,6346,0,0,0,1721394,INR,PROCESSED,2026-08-10T20:46:29Z,REF-PAY_B4FA71C8
SET_D797268F,MERCH_038,1957000,39140,7045,0,0,0,1899815,INR,PROCESSED,2026-07-20T00:52:55Z,REF-PAY_9E188CFC
SET_95179274,MERCH_037,487200,9744,1753,0,0,0,475703,INR,PROCESSED,2026-08-31T11:11:52Z,REF-PAY_7B23AD66
SET_907B1BB6,MERCH_026,317100,6342,1141,0,0,0,309617,INR,PROCESSED,2026-08-13T02:32:38Z,REF-PAY_ADDA13C4
SET_EE612D97,MERCH_035,1921900,38438,6918,0,0,0,1876544,INR,PROCESSED,2026-08-06T13:34:49Z,REF-PAY_A5C7961B
SET_6C7A6DC9,MERCH_007,372800,7456,1342,0,0,0,364002,INR,PROCESSED,2026-07-11T04:31:55Z,REF-PAY_8C1549E8
SET_912C030D,MERCH_041,31400,628,113,0,0,0,5759,INR,PROCESSED,2026-08-22T17:51:51Z,REF-PAY_DC3D2803
SET_205F36BE,MERCH_047,1857000,37140,6685,0,0,0,1813175,INR,PROCESSED,2026-08-07T20:59:27Z,REF-PAY_72F6CBFE-TYPO
SET_2C3C0B77,MERCH_036,174400,3488,627,0,0,0,170285,INR,PROCESSED,2026-08-02T03:11:47Z,REF-PAY_9B0472F1
SET_F629654B,MERCH_004,1778000,35560,6400,0,0,0,1736040,INR,PROCESSED,2026-09-03T14:18:09Z,REF-PAY_AB9D4029-TYPO
SET_E0361ED6,MERCH_025,733900,14678,2642,0,0,0,716580,INR,PROCESSED,2026-07-11T20:06:01Z,REF-PAY_1A97DB50
SET_4194C94E,MERCH_037,481300,9626,1732,0,0,0,469942,INR,PROCESSED,2026-08-25T00:09:49Z,REF-PAY_71EA878F-TYPO
SET_AEE13133,MERCH_046,652100,13042,2347,0,0,0,636611,INR,PROCESSED,2026-07-23T10:53:52Z,REF-PAY_E66BF39C
SET_4DD9A528,MERCH_001,1901400,38028,6845,0,0,0,1856527,INR,PROCESSED,2026-08-21T14:44:20Z,REF-PAY_B70DCDDA
SET_B7A28857,MERCH_024,961400,19228,3461,0,0,0,938711,INR,PROCESSED,2026-07-22T07:40:14Z,REF-PAY_C782FFE7
SET_C195111D,MERCH_010,1134100,22682,4082,0,0,0,1107336,INR,PROCESSED,2026-08-18T13:10:36Z,REF-PAY_18715B41
SET_F01B6D6A,MERCH_044,885100,17702,3186,0,885100,0,-20888,INR,PROCESSED,2026-08-16T20:29:14Z,REF-PAY_F7ED5EF0
SET_9B8A77CA,MERCH_026,1143600,22872,4116,0,1143600,0,-26988,INR,PROCESSED,2026-08-13T15:49:20Z,REF-PAY_DEB1CB81
SET_207655C7,MERCH_022,418200,8364,1505,0,0,0,408331,INR,PROCESSED,2026-07-04T20:55:01Z,REF-PAY_B4B3FB3E
SET_29101B7D,MERCH_015,943800,18876,3397,0,0,0,921527,INR,PROCESSED,2026-08-19T09:31:03Z,REF-PAY_BD767B50
SET_2D04B2B4,MERCH_002,1753400,35068,6312,0,1753400,0,-41380,INR,PROCESSED,2026-09-03T12:42:06Z,REF-PAY_882589B1
SET_16E79898,MERCH_028,223100,4462,803,0,0,0,201335,INR,PROCESSED,2026-07-25T09:45:13Z,REF-PAY_9C19AA71
SET_B8FAA0D1,MERCH_026,1827200,36544,6577,0,0,0,1784079,INR,PROCESSED,2026-07-20T04:00:14Z,REF-PAY_F29EB37B
SET_5AF46DDB,MERCH_049,1226500,24530,4415,0,0,0,1197555,INR,PROCESSED,2026-08-15T10:10:02Z,REF-PAY_991D21D5
SET_9A4E9FD1,MERCH_028,60000000,1200000,216000,0,0,0,58584000,INR,PROCESSED,2026-07-29T23:38:08Z,SETTLE-MERCH_028-HV
SET_F4E66CF2,MERCH_038,55900,1118,201,0,0,0,54581,INR,PROCESSED,2026-07-07T14:59:50Z,REF-PAY_9F73FBD6
SET_EF0E49F7,MERCH_008,1504400,30088,5415,0,0,0,1468797,INR,PROCESSED,2026-07-24T14:50:31Z,REF-PAY_0BCC14A6
SET_507FAA3E,MERCH_024,345900,6918,1245,0,0,0,337787,INR,PROCESSED,2026-07-29T10:25:33Z,REF-PAY_A9EBE385
SET_002492EA,MERCH_015,1829300,36586,6585,0,0,0,1786029,INR,PROCESSED,2026-07-11T23:12:44Z,REF-PAY_3CEAE7EC
SET_06278617,MERCH_036,1682300,33646,6056,0,0,0,1642598,INR,PROCESSED,2026-07-22T23:24:25Z,SETTLE-MERCH_036-BULK
SET_74D46AAF,MERCH_025,1263500,25270,4548,0,0,0,1233682,INR,PROCESSED,2026-07-14T13:33:58Z,REF-PAY_8ADE1A18
SET_4CFE5AAF,MERCH_013,1248000,24960,4492,0,1248000,0,-29452,INR,PROCESSED,2026-07-06T00:36:43Z,REF-PAY_6AD8A438
SET_319D9F1B,MERCH_019,327800,6556,1180,0,0,0,320064,INR,PROCESSED,2026-09-01T05:25:50Z,REF-PAY_0D82A24A
SET_3D4D3E14,MERCH_009,1722900,34458,6202,0,1722900,0,-40660,INR,PROCESSED,2026-07-05T20:00:12Z,REF-PAY_AB1F402A
SET_54B9ACB2,MERCH_023,1370800,27416,4934,0,0,0,1292650,INR,PROCESSED,2026-08-31T12:38:15Z,REF-PAY_9D61AC57
SET_B0731CAB,MERCH_027,864600,17292,3112,0,0,0,844196,INR,PROCESSED,2026-08-13T20:45:31Z,REF-PAY_3BE36F12
SET_04581AC0,MERCH_030,853400,17068,3072,0,0,0,833260,INR,PROCESSED,2026-09-03T00:07:05Z,REF-PAY_05522F60
SET_39F0F064,MERCH_036,106800,2136,384,0,0,0,104330,INR,PROCESSED,2026-07-21T11:05:30Z,REF-PAY_FAD1B754
SET_0E8857A5,MERCH_040,781100,15622,2811,0,0,0,762717,INR,PROCESSED,2026-08-24T12:06:16Z,REF-PAY_F3017F6B
SET_414D37DB,MERCH_041,681400,13628,2453,0,0,0,665319,INR,PROCESSED,2026-08-05T22:30:04Z,REF-PAY_4D527041
SET_00E59CF8,MERCH_021,1637700,32754,5895,0,0,0,1599051,INR,PROCESSED,2026-07-27T18:10:45Z,REF-PAY_31855214
SET_64C90DA2,MERCH_032,125400,2508,451,0,0,0,122441,INR,PROCESSED,2026-08-24T11:20:35Z,REF-PAY_0901ACF1
SET_01733BAE,MERCH_011,1211900,24238,4362,0,0,0,1183300,INR,PROCESSED,2026-08-13T13:55:19Z,REF-PAY_3A81E27C
SET_05E12430,MERCH_008,39900,798,143,0,0,0,38959,INR,PROCESSED,2026-07-30T19:32:02Z,REF-PAY_F4DF0189
SET_3E99C632,MERCH_038,1209300,24186,4353,0,0,0,1180761,INR,PROCESSED,2026-07-19T02:47:10Z,REF-PAY_6A38FC13
SET_50E56C9E,MERCH_046,220100,4402,792,0,0,0,214906,INR,PROCESSED,2026-08-10T01:58:16Z,REF-PAY_FB29D508
SET_30730E6B,MERCH_033,1529300,30586,5505,0,0,0,1493209,INR,PROCESSED,2026-07-30T21:05:46Z,REF-PAY_EDDC3A91
SET_FE10C885,MERCH_026,1019800,20396,3671,0,0,0,995733,INR,PROCESSED,2026-07-31T17:42:54Z,REF-PAY_0A0C59CC
SET_0A42A62C,MERCH_043,1769500,35390,6370,0,0,0,1727740,INR,PROCESSED,2026-08-13T05:00:09Z,REF-PAY_F28735CE
SET_508923B7,MERCH_001,1544300,30886,5559,0,0,0,1507855,INR,PROCESSED,2026-07-09T00:51:50Z,REF-PAY_98817321
SET_E8D128E5,MERCH_038,1849000,36980,6656,0,0,0,1805364,INR,PROCESSED,2026-07-16T00:52:53Z,REF-PAY_ACF9F71A
SET_D9AA7B32,MERCH_039,643000,12860,2314,0,0,0,627826,INR,PROCESSED,2026-07-24T17:19:55Z,REF-PAY_13E65D0B
SET_EC5527F3,MERCH_049,1603900,32078,5774,0,0,0,1566048,INR,PROCESSED,2026-07-19T04:21:37Z,REF-PAY_6B5E907D
SET_82E737D4,MERCH_028,424300,8486,1527,0,0,0,414287,INR,PROCESSED,2026-08-03T02:17:02Z,REF-PAY_3CC4DAF4
SET_16442C25,MERCH_040,836000,16720,3009,0,0,0,796371,INR,PROCESSED,2026-07-31T12:51:18Z,REF-PAY_AB98F58C
SET_42050B3A,MERCH_017,1095200,21904,3942,0,0,0,1069354,INR,PROCESSED,2026-07-24T04:17:31Z,REF-PAY_F4DD11CE
SET_C8BDECDF,MERCH_008,1920600,38412,6914,0,0,0,1875274,INR,PROCESSED,2026-07-21T04:44:45Z,REF-PAY_0A70A1CC
SET_4B7F4EB0,MERCH_011,1437600,28752,5175,0,0,0,1403673,INR,PROCESSED,2026-08-12T17:52:09Z,REF-PAY_C2893970
SET_0865EEBD,MERCH_011,1630400,32608,5869,0,0,0,1591923,INR,PROCESSED,2026-08-09T19:19:50Z,REF-PAY_FE182C63
SET_51F9590A,MERCH_045,1527800,30556,5500,0,0,0,1491744,INR,PROCESSED,2026-08-03T08:58:42Z,REF-PAY_5BBEAF2D
SET_C332829F,MERCH_020,1770300,35406,6373,0,0,0,1728521,INR,PROCESSED,2026-08-08T14:23:13Z,REF-PAY_A21CE8A3
SET_1B837DCD,MERCH_040,1387100,27742,4993,0,0,0,1354365,INR,PROCESSED,2026-07-21T10:11:21Z,REF-PAY_98F99B78
SET_AC0475A1,MERCH_045,572600,11452,2061,0,0,0,558987,INR,PROCESSED,2026-08-15T04:15:31Z,REF-PAY_AC535E68
SET_DAB11147,MERCH_015,649200,12984,2337,0,0,0,633879,INR,PROCESSED,2026-07-17T16:46:23Z,REF-PAY_4A28CD14-TYPO
SET_F2180C4A,MERCH_007,422400,8448,1520,0,0,0,412432,INR,PROCESSED,2026-09-02T09:15:52Z,REF-PAY_7114A61B
SET_83822514,MERCH_030,1410300,28206,5077,0,0,0,1377017,INR,PROCESSED,2026-08-05T07:15:05Z,REF-PAY_9F42EC01
SET_00DED5A2,MERCH_003,517800,10356,1864,0,0,0,505580,INR,PROCESSED,2026-08-18T22:35:00Z,REF-PAY_CA98666A-TYPO
SET_E04BD460,MERCH_039,1859900,37198,6695,0,0,0,1816007,INR,PROCESSED,2026-07-08T01:53:39Z,REF-PAY_95CCBE6D
SET_4BCB1C55,MERCH_041,404900,8098,1457,0,0,0,395345,INR,PROCESSED,2026-07-05T17:00:04Z,REF-PAY_8C5F015D
SET_C3C14D23,MERCH_015,1072600,21452,3861,0,0,0,1004387,INR,PROCESSED,2026-08-11T15:22:38Z,REF-PAY_527BBE41
SET_09102497,MERCH_042,1080200,21604,3888,0,0,0,1054708,INR,PROCESSED,2026-08-27T04:32:04Z,REF-PAY_7F7B09CC
SET_4E19FF1C,MERCH_043,1505200,30104,5418,0,0,0,1469728,INR,PROCESSED,2026-07-11T06:31:43Z,REF-PAY_309ACCE4
SET_3708C4D2,MERCH_018,1771300,35426,6376,0,0,0,1729498,INR,PROCESSED,2026-08-19T21:13:42Z,REF-PAY_8BA19659
SET_3BC5A97F,MERCH_042,986900,19738,3552,0,0,0,963610,INR,PROCESSED,2026-08-07T19:16:32Z,REF-PAY_F9BE4371
SET_0D6D2627,MERCH_038,1419000,28380,5108,0,0,0,1385512,INR,PROCESSED,2026-07-17T22:34:19Z,REF-PAY_145733AB
SET_715B370A,MERCH_034,405600,8112,1460,0,0,0,396028,INR,PROCESSED,2026-08-07T18:57:40Z,REF-PAY_E45A128E
SET_1FAC1166,MERCH_014,1094800,21896,3941,0,0,0,1065363,INR,PROCESSED,2026-08-08T01:51:24Z,REF-PAY_EF7E36D8
SET_A5481558,MERCH_023,1096700,21934,3948,0,0,0,1070818,INR,PROCESSED,2026-07-31T02:34:07Z,REF-PAY_FB4D3FC8
SET_E7B87115,MERCH_044,180400,3608,649,0,0,0,176143,INR,PROCESSED,2026-07-03T23:12:26Z,REF-PAY_7C9425CE
